age,gender,address,family_size,parent_status,mother_education,father_education,mother_job,father_job,study_time,past_failures,extra_support,family_support,paid_classes,activities,nursery,higher_ed_aspiration,internet_access,romantic,travel_time,free_time,go_out,dalc,walc,health,absences,G1,G2,login_frequency,assignment_submission_rate,attendance_rate,engagement_score,forum_posts,resource_access,G3,grade_label,pass_fail
17,M,Urban,GT3,Together,3,4,other,health,3,2,0,0,1,1,1,1,1,0,2,3,5,2,1,4,5.0,15.0,14.0,16.0,0.782933476945616,0.711222466796197,6.700114888221985,11.0,23.0,14.0,B,1
19,M,Rural,GT3,Together,3,1,health,other,3,3,1,1,1,1,1,1,1,1,2,2,4,1,3,5,0.0,6.0,9.0,7.0,0.4787113154301808,0.3659650582395148,5.84601752423423,12.0,34.0,6.0,F,0
17,M,Rural,GT3,Together,2,4,other,other,3,0,0,1,0,1,1,1,1,0,2,4,3,1,2,3,5.0,13.0,13.0,14.0,0.5846289601968317,0.7908444814522215,8.318453676497617,12.0,22.0,18.0,A,1
18,M,Urban,GT3,Apart,3,3,teacher,other,1,0,0,1,1,0,1,1,1,1,2,3,3,2,4,5,3.0,9.0,11.0,15.0,0.49757967980529993,0.45243060698978643,7.954009081241944,7.0,36.0,15.0,B,1
16,F,Urban,GT3,Apart,3,3,at_home,other,4,1,1,1,1,1,1,1,0,0,2,2,1,2,4,1,3.0,17.0,19.0,24.0,0.7600953915059379,0.9779327766297617,7.830321143350572,18.0,41.0,20.0,A,1
20,F,Urban,GT3,Together,2,4,teacher,other,1,0,1,1,0,1,1,1,0,1,1,1,2,1,2,3,4.0,15.0,14.0,18.0,0.6642644881909523,0.5807737569676228,6.650715169883625,13.0,27.0,17.0,A,1
17,F,Rural,GT3,Together,4,3,at_home,health,3,3,0,0,0,1,1,1,1,0,1,1,1,3,2,3,1.0,11.0,9.0,15.0,0.534833096161353,0.6439036549250213,4.651557917966779,7.0,21.0,7.0,F,0
15,F,Urban,LE3,Together,3,1,services,other,3,1,1,1,0,0,1,1,0,0,4,2,1,4,5,1,4.0,10.0,8.0,8.0,0.430824440257246,0.4787723507661086,6.595463073140573,11.0,22.0,11.0,D,1
20,M,Urban,GT3,Together,3,0,teacher,other,2,0,0,0,1,0,1,1,1,0,1,4,3,2,3,5,7.0,19.0,20.0,24.0,0.9688548710407328,1.0,9.127930839991382,14.0,49.0,20.0,A,1
22,M,Urban,LE3,Together,3,3,other,other,2,0,0,1,0,1,0,1,1,0,1,5,1,2,1,4,3.0,17.0,18.0,22.0,0.9374284948606948,0.9159595754859139,7.066822567863987,12.0,30.0,20.0,A,1
15,F,Urban,GT3,Together,2,4,other,other,3,0,0,0,0,0,1,1,1,1,1,5,1,2,4,3,1.0,16.0,13.0,16.0,0.6904801048117273,0.5787532708948215,6.942708407981507,11.0,28.0,19.0,A,1
18,M,Urban,GT3,Together,4,3,health,at_home,3,0,1,1,0,0,0,1,1,0,1,3,5,2,2,4,6.0,17.0,19.0,20.0,0.8789769778663963,0.6915852017414796,6.42910386642582,15.0,44.0,20.0,A,1
21,F,Urban,GT3,Together,3,2,other,at_home,1,0,0,0,0,0,0,1,1,1,4,5,5,1,2,4,8.0,15.0,12.0,13.0,0.798188713236839,0.7197073097319917,7.519968243154887,10.0,36.0,16.0,A,1
20,F,Rural,GT3,Together,3,0,health,teacher,3,1,0,0,1,0,1,1,1,0,1,1,3,2,4,4,11.0,12.0,11.0,12.0,0.4696788313323149,0.5186274758499435,4.710617735567635,7.0,28.0,13.0,C,1
21,M,Urban,GT3,Together,4,4,teacher,at_home,1,0,1,1,0,1,0,1,0,0,2,5,5,2,5,2,15.0,13.0,13.0,12.0,0.5214028884836437,0.526747590447174,5.647730345112798,11.0,21.0,13.0,C,1
18,M,Urban,LE3,Together,4,2,health,other,2,0,0,0,0,0,0,1,1,0,3,5,1,5,1,3,12.0,20.0,20.0,24.0,0.7254138604812137,1.0,6.340592903458644,14.0,44.0,20.0,A,1
17,M,Urban,GT3,Together,4,3,other,other,3,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,5.0,17.0,19.0,23.0,0.7847360473644092,0.8748587583504279,6.499352189749408,15.0,33.0,20.0,A,1
20,M,Urban,GT3,Together,2,3,other,services,3,0,0,0,1,1,1,0,1,1,1,1,3,1,2,5,1.0,14.0,13.0,13.0,0.5884016122558335,0.5419998019077357,5.024412754124412,12.0,36.0,18.0,A,1
16,M,Urban,LE3,Together,2,2,other,at_home,2,0,1,0,1,0,0,1,1,0,1,4,2,2,4,1,5.0,12.0,12.0,18.0,0.6161869183605018,0.6371559336164536,7.276533417539467,8.0,25.0,17.0,A,1
16,M,Urban,LE3,Together,4,1,other,other,2,0,1,0,0,0,1,1,1,0,1,1,4,3,4,5,0.0,13.0,15.0,19.0,0.6478740428906161,0.6022610487868159,7.672338942199071,10.0,46.0,18.0,A,1
19,F,Urban,LE3,Together,3,2,other,at_home,2,0,1,1,0,0,0,1,1,0,1,4,3,2,4,2,6.0,14.0,17.0,19.0,0.6090678677330903,0.8453046376139615,7.340719044274598,12.0,38.0,18.0,A,1
20,F,Rural,GT3,Together,4,2,other,other,2,1,0,0,1,0,1,1,0,1,2,2,4,1,1,4,10.0,12.0,12.0,19.0,0.5569131102035936,0.4986046305551328,5.535282557348808,11.0,32.0,12.0,C,1
15,F,Urban,GT3,Apart,4,3,other,other,2,0,0,0,1,1,1,0,1,1,1,3,2,2,1,1,0.0,20.0,20.0,25.0,0.7101138923994486,0.8612748054414778,10.0,19.0,51.0,20.0,A,1
19,M,Urban,GT3,Together,2,4,services,teacher,2,0,1,1,1,1,0,1,1,1,2,5,3,1,3,5,10.0,9.0,8.0,9.0,0.4855846646800509,0.44765849675710506,6.970416738615744,7.0,38.0,12.0,C,1
17,M,Urban,GT3,Together,2,2,health,teacher,3,1,0,1,0,1,1,1,1,0,4,1,1,2,1,3,2.0,12.0,13.0,19.0,0.5323710518300548,0.8005119111401507,6.7641758659949165,9.0,38.0,16.0,A,1
19,M,Rural,GT3,Together,3,3,teacher,other,2,1,0,1,1,1,1,1,1,0,1,1,2,2,1,5,3.0,12.0,14.0,15.0,0.4943255921159937,0.5459334838977976,7.18974022511725,8.0,34.0,13.0,C,1
22,M,Urban,GT3,Apart,2,1,other,at_home,2,1,0,0,1,0,1,1,1,0,1,3,3,2,2,2,0.0,17.0,14.0,15.0,0.5655499023825712,0.8197167395421096,8.632253528451301,14.0,45.0,20.0,A,1
15,F,Rural,GT3,Apart,3,2,at_home,other,2,0,0,1,0,1,1,1,1,1,1,4,5,2,3,5,4.0,17.0,17.0,17.0,0.8450571175701713,0.7959083695943977,8.713874793106188,13.0,30.0,20.0,A,1
22,M,Rural,GT3,Apart,4,4,health,health,1,2,0,1,1,0,1,1,1,0,1,2,1,1,3,5,0.0,11.0,9.0,14.0,0.43656918108955683,0.6699469639701988,4.124507410937904,11.0,34.0,10.0,D,1
18,M,Urban,LE3,Together,3,4,other,teacher,2,0,1,1,1,0,1,1,0,1,1,1,3,2,4,1,1.0,14.0,15.0,21.0,0.7380789416606217,0.6355233672195721,6.866803508480786,14.0,39.0,17.0,A,1
21,F,Urban,GT3,Together,4,4,other,services,2,0,0,0,1,0,1,1,0,1,2,4,1,5,1,2,7.0,11.0,9.0,13.0,0.6354279802094275,0.6815885353843714,3.7594295185086204,6.0,29.0,14.0,B,1
18,M,Rural,GT3,Together,3,2,health,other,2,1,1,0,1,0,1,1,0,1,1,4,3,2,3,3,6.0,12.0,10.0,14.0,0.559995012224958,0.7426101744324589,7.346904267452491,10.0,38.0,11.0,D,1
17,M,Urban,GT3,Together,4,3,health,other,2,0,0,1,0,1,1,1,0,1,1,5,5,3,2,2,5.0,17.0,19.0,19.0,0.6765684291716797,0.7489322575238289,8.66788431924547,19.0,45.0,19.0,A,1
21,M,Urban,GT3,Together,2,3,health,other,2,1,1,0,0,1,1,1,1,0,1,5,2,2,2,5,2.0,14.0,14.0,19.0,0.7050917536419969,0.6278234494971311,9.09545608738625,11.0,39.0,17.0,A,1
20,F,Urban,GT3,Together,4,4,services,at_home,3,0,1,1,0,0,1,1,1,0,2,4,4,3,3,1,5.0,19.0,19.0,18.0,0.6900626299528857,1.0,6.382548432182309,16.0,51.0,20.0,A,1
16,F,Urban,LE3,Together,4,3,other,other,2,0,1,0,1,0,1,1,0,0,1,1,2,1,4,2,1.0,14.0,15.0,18.0,0.7935002361176654,0.701488211086783,6.90073842336702,13.0,39.0,18.0,A,1
20,M,Urban,GT3,Apart,2,4,other,teacher,2,0,0,0,0,1,1,1,0,0,2,2,5,5,1,2,4.0,12.0,14.0,16.0,0.7215390748741748,0.7730729327260666,7.520051691306879,10.0,26.0,16.0,A,1
21,F,Urban,LE3,Together,3,2,teacher,other,1,1,1,0,0,1,1,1,0,1,2,4,4,1,4,3,0.0,15.0,15.0,14.0,0.6657291858903246,0.8402288577335564,8.836711662679257,15.0,27.0,17.0,A,1
18,F,Urban,GT3,Together,4,3,at_home,other,1,1,0,0,1,1,1,1,1,0,1,3,2,1,3,4,3.0,9.0,9.0,16.0,0.40918333994940426,0.48575576736720016,6.9669886561939816,5.0,26.0,11.0,D,1
22,F,Urban,LE3,Together,2,4,teacher,services,2,0,1,1,0,0,1,1,0,1,2,1,2,1,3,1,3.0,14.0,14.0,20.0,0.7383440588165133,0.6086355203369069,5.209997302139434,10.0,27.0,18.0,A,1
20,M,Urban,GT3,Apart,4,2,services,other,3,0,1,0,1,0,0,1,0,1,1,3,5,2,4,4,0.0,16.0,18.0,19.0,0.7935234331275183,0.7624590793626463,10.0,15.0,43.0,20.0,A,1
17,M,Rural,GT3,Apart,4,3,services,services,1,0,1,1,0,1,1,1,1,0,2,4,3,2,3,3,1.0,16.0,16.0,20.0,0.6107822568502601,0.7975708493118738,9.706713938209997,17.0,45.0,20.0,A,1
15,F,Urban,LE3,Together,4,3,other,health,2,0,1,0,0,1,1,0,1,0,1,4,2,2,3,4,5.0,11.0,11.0,17.0,0.6507154756677318,0.6066257242933678,8.145293239157867,7.0,24.0,14.0,B,1
20,M,Urban,GT3,Apart,3,4,at_home,at_home,2,1,1,1,0,0,1,1,1,0,2,5,3,1,2,1,0.0,18.0,19.0,18.0,0.7643913101630095,0.9222890740435052,8.618064048477992,16.0,51.0,20.0,A,1
16,F,Urban,GT3,Apart,3,2,other,other,2,0,1,1,0,0,1,1,1,0,2,1,1,2,2,5,5.0,12.0,16.0,13.0,0.8028466224026701,0.7196426997907722,8.359676292369192,8.0,40.0,17.0,A,1
21,F,Urban,GT3,Apart,4,4,teacher,services,4,0,0,1,0,0,1,1,1,1,2,5,1,1,4,3,1.0,17.0,17.0,21.0,0.885313927764499,0.8941544409339068,5.480168038504022,15.0,50.0,20.0,A,1
19,M,Urban,LE3,Apart,3,3,other,other,2,0,0,1,0,1,1,1,1,1,2,3,3,3,5,2,1.0,19.0,19.0,22.0,0.7615346130350128,0.7486813587186179,6.977302083540569,15.0,33.0,20.0,A,1
18,F,Urban,LE3,Together,2,3,teacher,health,1,0,1,1,1,0,1,1,1,1,1,2,2,1,3,4,9.0,10.0,14.0,16.0,0.5093388086042112,0.6217283418788179,4.059979502334454,11.0,30.0,16.0,A,1
16,F,Urban,GT3,Apart,1,3,services,other,2,1,1,1,0,1,0,1,1,0,2,5,3,2,4,3,1.0,14.0,17.0,19.0,0.681761327595285,0.6085688268945288,7.177803585211515,17.0,39.0,19.0,A,1
20,F,Urban,GT3,Together,4,2,other,at_home,1,0,0,1,0,1,1,1,1,1,1,1,2,1,3,2,4.0,16.0,18.0,21.0,0.8765691086031705,0.6887421330388745,9.923650797555787,16.0,45.0,20.0,A,1
16,M,Urban,GT3,Together,3,4,other,health,1,0,0,1,0,0,1,1,1,0,1,1,3,1,3,1,1.0,16.0,15.0,15.0,0.5882289221054606,0.7032021860493702,7.895853751161026,11.0,46.0,17.0,A,1
18,F,Urban,LE3,Together,2,4,health,other,2,3,0,0,0,0,1,1,1,1,1,4,4,3,1,3,4.0,6.0,5.0,7.0,0.30311786441789407,0.5492039053016056,3.9562605851146655,11.0,31.0,3.0,F,0
21,F,Urban,GT3,Together,3,4,at_home,other,2,0,0,1,0,0,0,1,1,1,2,4,4,5,2,2,5.0,20.0,17.0,19.0,0.8781877803707834,0.8152965811479531,9.514178679663512,13.0,34.0,20.0,A,1
22,F,Urban,GT3,Apart,4,4,other,at_home,1,1,0,0,0,0,1,1,1,1,2,1,2,2,3,4,1.0,13.0,15.0,16.0,0.5017216947090521,0.637040034409722,6.951681017662628,14.0,32.0,16.0,A,1
22,F,Urban,LE3,Together,3,3,other,services,2,0,0,1,1,1,1,1,1,0,3,5,2,1,2,2,1.0,15.0,15.0,20.0,0.5445650541077213,0.7887365767730524,6.788238334751977,14.0,40.0,19.0,A,1
22,F,Urban,GT3,Apart,4,3,other,health,2,0,0,0,1,1,1,1,1,1,2,5,4,1,3,1,1.0,14.0,11.0,18.0,0.7042598841749476,0.7172913021472352,6.896640905091809,14.0,22.0,18.0,A,1
19,M,Urban,LE3,Together,4,4,teacher,other,1,1,1,0,1,0,1,1,0,0,3,4,5,2,5,4,2.0,13.0,15.0,16.0,0.6728200085117015,0.6993985861079897,6.7590034343285055,12.0,45.0,16.0,A,1
16,M,Urban,GT3,Together,4,0,at_home,other,3,0,0,1,1,1,1,1,1,0,3,2,3,2,4,5,0.0,17.0,17.0,20.0,0.7901608140814282,0.7390556247050821,8.30772606196484,16.0,44.0,20.0,A,1
21,M,Urban,GT3,Together,4,4,health,other,2,0,0,1,1,0,1,0,1,0,1,5,1,3,4,5,2.0,16.0,16.0,17.0,0.6471023892890051,0.710543138361657,8.813185103772458,15.0,45.0,18.0,A,1
21,M,Urban,GT3,Apart,2,3,teacher,other,4,0,0,1,0,1,1,1,1,0,2,1,3,2,4,3,1.0,17.0,15.0,18.0,0.7461242422132357,0.6756638254847993,7.112092557728066,13.0,47.0,20.0,A,1
22,M,Rural,GT3,Together,3,3,other,other,4,0,0,1,0,1,0,1,1,0,1,4,4,1,4,2,2.0,20.0,20.0,26.0,0.8907519893899916,0.8587768049137494,8.075106243549826,19.0,34.0,20.0,A,1
20,F,Urban,LE3,Together,0,2,other,health,2,2,0,1,1,0,1,1,1,0,1,5,5,5,3,2,5.0,6.0,7.0,8.0,0.3723199908704354,0.361726049133129,4.743327686306678,6.0,20.0,3.0,F,0
16,M,Urban,LE3,Together,4,2,teacher,at_home,2,0,0,1,0,1,0,1,1,1,4,3,5,1,1,2,18.0,17.0,17.0,22.0,0.9325481404236187,0.8453768300860578,9.623768170554296,12.0,42.0,20.0,A,1
19,F,Urban,LE3,Together,2,0,other,other,3,0,0,1,0,1,1,1,1,0,1,2,4,2,4,1,4.0,16.0,16.0,15.0,0.577242405290881,0.8884069285939737,6.914911418794551,15.0,45.0,20.0,A,1
18,F,Rural,GT3,Together,3,3,other,health,2,0,1,0,1,0,1,1,1,1,4,3,3,1,2,5,3.0,17.0,20.0,19.0,0.7927248154898607,0.7775259182366272,9.78874859993843,13.0,46.0,20.0,A,1
21,M,Urban,GT3,Apart,4,3,other,health,1,0,0,0,0,1,0,1,0,1,3,1,1,1,3,2,5.0,12.0,10.0,15.0,0.6851203286877227,0.5301645468498305,6.385814352907232,13.0,20.0,14.0,B,1
18,F,Urban,LE3,Together,2,2,health,other,2,1,0,1,0,0,1,1,1,0,3,1,5,1,1,4,7.0,10.0,9.0,15.0,0.4046944213636319,0.6781958028884774,2.911985732962769,8.0,30.0,9.0,F,0
17,F,Rural,LE3,Apart,4,2,services,other,2,0,0,1,1,0,1,1,1,1,2,2,3,2,2,2,3.0,17.0,19.0,21.0,0.9572491173378325,0.8554099422370725,7.78101285773716,14.0,34.0,20.0,A,1
15,F,Urban,LE3,Together,0,3,teacher,other,3,2,0,1,0,1,1,1,1,0,2,1,4,1,2,4,4.0,8.0,6.0,13.0,0.3939217868840939,0.5464325705501418,3.152677139777743,10.0,21.0,7.0,F,0
21,M,Rural,GT3,Apart,3,2,health,teacher,3,0,0,0,0,0,0,1,1,0,1,4,4,3,3,5,3.0,18.0,16.0,22.0,0.6498096411253379,0.9192403238220603,5.8518318003777186,17.0,50.0,20.0,A,1
21,F,Urban,GT3,Together,3,4,services,other,3,0,0,0,0,0,1,0,1,1,1,4,1,1,4,3,2.0,15.0,17.0,19.0,0.5925848556661878,0.8194918412453873,5.972189431609949,15.0,28.0,19.0,A,1
15,F,Urban,GT3,Together,3,1,services,health,3,0,0,0,0,0,1,1,1,1,3,5,2,1,1,5,1.0,20.0,20.0,21.0,0.8144743537796387,0.972737656976983,9.5620967357642,13.0,33.0,20.0,A,1
18,F,Urban,GT3,Together,3,3,health,services,3,0,0,1,1,0,1,1,0,0,1,2,4,2,1,2,2.0,17.0,18.0,19.0,0.9344033778829612,0.7848340914220088,8.386913624496751,13.0,36.0,20.0,A,1
18,F,Urban,LE3,Together,4,2,health,other,2,1,1,1,1,0,1,1,1,1,2,5,3,1,5,2,7.0,13.0,14.0,17.0,0.8011834642987755,0.8202004770619054,6.734265641660258,14.0,42.0,16.0,A,1
18,F,Rural,GT3,Together,3,3,other,other,4,0,0,1,0,0,1,1,1,0,4,2,4,1,1,4,3.0,19.0,18.0,22.0,0.8446425683610405,0.9124199885765352,8.026342702099738,18.0,32.0,20.0,A,1
22,M,Urban,GT3,Together,3,3,other,other,4,0,0,0,0,1,1,1,0,1,1,3,3,2,3,1,1.0,19.0,19.0,20.0,0.7063666105609056,0.7390083812335831,7.645890029134522,16.0,30.0,20.0,A,1
16,F,Rural,LE3,Together,4,3,services,other,3,2,0,0,0,0,0,0,1,0,3,5,1,2,4,1,2.0,11.0,11.0,13.0,0.5448073641172592,0.63606497396374,7.732839476904836,11.0,27.0,12.0,C,1
17,M,Urban,GT3,Together,4,3,other,other,3,0,0,0,1,1,1,1,1,0,1,2,2,2,3,2,8.0,18.0,20.0,19.0,0.8112158922844607,0.7458970144345187,10.0,14.0,44.0,20.0,A,1
16,F,Urban,LE3,Together,1,3,health,services,2,0,1,1,0,1,1,1,0,1,1,1,3,2,1,3,1.0,15.0,16.0,14.0,0.623373788613872,0.7603857138341502,8.472188987689151,13.0,27.0,19.0,A,1
16,M,Rural,GT3,Apart,4,2,services,services,2,1,0,1,0,0,1,1,1,0,2,5,2,2,3,3,5.0,9.0,8.0,11.0,0.32411131677808414,0.4027962333861539,3.991122732492463,9.0,33.0,9.0,F,0
22,M,Urban,GT3,Together,1,3,other,other,3,0,0,0,1,1,1,1,1,0,2,2,1,3,5,1,12.0,20.0,20.0,25.0,0.8335508326530051,0.9381723251613798,10.0,12.0,51.0,20.0,A,1
22,F,Rural,GT3,Together,3,2,services,other,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,3,2.0,5.0,2.0,9.0,0.2526492895571955,0.3506597482023729,5.145676883936793,2.0,18.0,5.0,F,0
15,M,Urban,GT3,Together,3,3,health,services,2,1,0,1,1,1,1,1,1,1,1,4,2,3,3,4,2.0,9.0,9.0,16.0,0.5613928946205797,0.5584237435752526,3.320132213721079,10.0,14.0,9.0,F,0
20,F,Rural,LE3,Together,4,3,services,services,2,0,0,0,1,1,1,1,0,0,1,3,5,1,2,2,5.0,16.0,14.0,19.0,0.6629792587944168,0.7821851673475617,6.208387753860691,13.0,35.0,18.0,A,1
16,M,Urban,GT3,Together,2,4,at_home,services,2,0,1,1,1,0,1,0,1,1,3,1,5,2,5,3,1.0,12.0,11.0,12.0,0.4070968147548304,0.5488544202348576,5.088029681645475,9.0,23.0,14.0,B,1
16,F,Urban,GT3,Together,2,3,other,services,2,0,1,1,1,0,1,1,1,0,2,5,5,1,1,2,6.0,15.0,19.0,21.0,0.6020065409151737,0.7483563283144832,8.75023390585114,17.0,37.0,19.0,A,1
17,F,Urban,GT3,Together,4,2,services,other,1,1,0,1,1,1,0,1,1,0,2,3,5,2,2,1,1.0,10.0,8.0,15.0,0.5556304139970623,0.5371204066766122,5.31949280294982,7.0,32.0,9.0,F,0
16,M,Urban,GT3,Together,2,2,services,teacher,1,0,1,0,0,0,1,1,1,1,1,2,5,1,1,4,0.0,15.0,14.0,18.0,0.73877501898281,0.7411434388354075,5.684422921737083,14.0,23.0,17.0,A,1
18,F,Urban,LE3,Together,3,1,health,at_home,2,1,0,0,0,1,1,1,1,0,4,1,4,1,5,3,13.0,10.0,11.0,13.0,0.42362333455304324,0.7183438670247039,4.303973084608739,13.0,16.0,12.0,C,1
22,M,Urban,GT3,Together,4,3,at_home,other,2,0,1,1,0,1,1,1,1,0,4,4,1,1,3,5,2.0,13.0,12.0,16.0,0.7406787700278424,0.6118209226480815,6.037525215502249,14.0,22.0,14.0,B,1
19,F,Rural,GT3,Apart,3,4,health,at_home,1,0,0,0,1,0,1,1,0,1,2,4,2,1,1,1,3.0,10.0,11.0,10.0,0.5994179583236685,0.6187690918223714,6.479785148806405,13.0,17.0,15.0,B,1
20,F,Urban,LE3,Together,2,4,other,at_home,3,0,1,1,1,0,1,1,0,1,1,4,4,1,1,1,1.0,19.0,20.0,20.0,0.7364192566594822,1.0,8.393629670538573,18.0,36.0,20.0,A,1
18,F,Rural,GT3,Together,2,3,other,services,2,0,0,1,1,1,1,1,1,0,4,4,2,2,4,4,1.0,14.0,15.0,14.0,0.6081645200991411,0.7865980080024099,5.655167546596682,12.0,32.0,15.0,B,1
15,M,Rural,GT3,Together,4,2,services,teacher,2,0,0,1,0,0,1,1,1,0,3,5,2,1,1,5,3.0,15.0,14.0,16.0,0.8482819919835223,0.6697525538228127,7.449925354831876,14.0,41.0,17.0,A,1
15,M,Urban,GT3,Together,3,4,other,services,2,0,0,1,1,1,0,1,0,1,2,4,1,2,3,5,10.0,16.0,16.0,22.0,0.7027112469262967,0.7444118442807894,9.794561538581014,16.0,25.0,19.0,A,1
17,F,Urban,GT3,Apart,1,1,teacher,health,2,2,1,0,0,1,1,1,1,1,2,2,2,1,3,5,3.0,9.0,10.0,10.0,0.4153702457120095,0.6723852380765755,3.733343756275054,9.0,23.0,7.0,F,0
16,F,Urban,GT3,Together,2,2,services,health,3,0,1,0,0,0,0,1,1,0,2,2,2,1,4,2,1.0,14.0,15.0,14.0,0.6909456259697974,0.702555972905326,6.991997878421714,14.0,45.0,20.0,A,1
21,M,Urban,GT3,Together,3,4,services,health,1,0,1,0,1,0,1,1,1,0,1,2,5,1,3,4,4.0,15.0,15.0,20.0,0.5969431065003696,0.6631131216593651,6.378280649857558,10.0,37.0,17.0,A,1
21,M,Urban,LE3,Together,4,2,at_home,services,2,0,1,1,1,1,1,1,1,0,2,4,4,2,4,1,6.0,14.0,15.0,20.0,0.784600914274419,0.7281711784772076,5.442079412476625,13.0,42.0,19.0,A,1
21,M,Urban,GT3,Together,2,1,other,teacher,3,1,0,1,1,1,0,1,1,0,2,1,1,2,1,3,7.0,13.0,14.0,16.0,0.7505057995306145,0.5945494590958189,8.427461145708815,9.0,32.0,15.0,B,1
20,F,Urban,GT3,Apart,0,2,other,other,1,0,1,1,0,0,1,1,1,0,2,2,3,3,2,5,5.0,11.0,11.0,13.0,0.6652951146618998,0.6321135653946921,8.088852512501857,12.0,19.0,15.0,B,1
19,M,Urban,GT3,Together,3,3,services,health,3,0,0,1,0,0,1,0,1,0,3,3,5,1,1,4,2.0,19.0,18.0,20.0,0.8635442808757711,0.998700504577775,7.300978912722592,14.0,32.0,20.0,A,1
20,M,Urban,GT3,Together,1,2,services,services,4,0,1,1,0,0,0,1,0,1,2,3,3,2,2,5,2.0,19.0,20.0,23.0,0.9254157125475121,1.0,7.58645290648448,14.0,48.0,20.0,A,1
18,F,Urban,GT3,Apart,2,3,other,other,2,0,1,0,0,0,1,1,1,1,3,1,5,2,3,5,1.0,19.0,20.0,24.0,0.7949911658071365,0.9178898382085485,6.308810425780776,15.0,51.0,20.0,A,1
20,M,Urban,GT3,Together,4,3,services,health,4,0,0,0,1,0,1,1,1,0,1,1,1,3,3,4,1.0,16.0,13.0,15.0,0.8151107795165542,0.8371338437666485,7.438766079109808,14.0,33.0,20.0,A,1
21,F,Urban,GT3,Together,4,2,health,at_home,2,0,0,1,0,0,0,1,1,0,4,5,2,3,5,4,5.0,15.0,14.0,20.0,0.5579565990551045,0.8157958392588822,4.482726784504821,16.0,34.0,18.0,A,1
21,M,Rural,GT3,Together,1,2,other,other,2,0,1,0,0,1,1,1,1,0,1,1,5,1,5,2,5.0,14.0,13.0,17.0,0.5615704973537213,0.823950698177305,6.531052093166617,8.0,32.0,18.0,A,1
19,F,Urban,GT3,Together,3,4,other,at_home,1,0,1,1,0,0,1,1,1,0,1,1,4,5,2,3,5.0,14.0,14.0,19.0,0.8374404362535817,0.8169288526076716,4.96407266339731,10.0,21.0,16.0,A,1
15,F,Urban,LE3,Apart,2,2,other,services,1,2,1,0,1,1,0,1,1,0,2,1,2,1,3,1,5.0,6.0,8.0,7.0,0.5811388499019131,0.597449714167178,5.461591423264606,10.0,13.0,9.0,F,0
20,F,Urban,GT3,Together,2,3,health,other,2,0,0,1,1,1,1,1,0,1,1,2,5,5,3,3,2.0,11.0,17.0,20.0,0.6676672235246573,0.6238642347235865,8.844550470650287,13.0,46.0,18.0,A,1
17,M,Urban,GT3,Together,3,3,teacher,other,2,0,0,0,0,1,1,1,1,0,1,2,2,1,5,5,1.0,10.0,6.0,11.0,0.4546877071403319,0.4074056186258178,2.843913442114964,7.0,13.0,11.0,D,1
20,F,Urban,GT3,Apart,3,1,services,services,2,1,1,1,0,1,1,1,1,1,2,5,4,2,1,1,1.0,12.0,13.0,14.0,0.47838713254648085,0.5194415449193608,7.638702404048211,13.0,27.0,15.0,B,1
19,F,Urban,GT3,Together,4,3,other,teacher,2,0,1,0,1,0,0,1,1,0,1,1,2,2,3,3,0.0,8.0,8.0,10.0,0.5108775000609898,0.5577917713961918,6.552840513874409,12.0,29.0,12.0,C,1
22,M,Rural,GT3,Together,4,3,teacher,teacher,2,0,0,1,1,1,1,1,1,0,3,1,2,1,2,5,1.0,15.0,15.0,16.0,0.5358613601393935,0.8675517335122795,5.381031535945328,11.0,33.0,18.0,A,1
17,M,Urban,GT3,Together,2,3,teacher,other,2,0,1,1,0,0,1,1,1,1,1,1,2,3,2,2,7.0,11.0,12.0,12.0,0.5125212607356784,0.7719049952971098,8.06321150816021,11.0,42.0,16.0,A,1
22,M,Rural,LE3,Apart,4,4,teacher,services,2,0,1,1,0,0,1,1,1,1,1,4,2,1,3,3,3.0,16.0,17.0,15.0,0.7239366927979033,0.8919527657937982,8.054589196944162,10.0,26.0,20.0,A,1
21,F,Urban,GT3,Together,3,4,other,health,2,0,1,0,1,1,1,1,1,0,1,5,3,1,2,4,0.0,20.0,20.0,20.0,1.0,0.9993031427805242,8.674684707514547,20.0,52.0,20.0,A,1
17,F,Urban,GT3,Together,2,4,other,at_home,3,0,1,1,1,0,1,1,1,1,2,1,5,1,1,4,1.0,18.0,18.0,20.0,0.9689584320947546,0.8406648384600883,8.757062523911934,17.0,30.0,20.0,A,1
18,F,Urban,LE3,Together,4,3,other,other,2,1,1,1,0,0,1,1,1,0,2,3,4,5,4,4,1.0,12.0,13.0,17.0,0.778399316450753,0.6418374411934507,5.190545673507923,12.0,24.0,12.0,C,1
19,F,Urban,LE3,Together,1,3,teacher,teacher,3,1,1,0,0,1,0,1,1,1,1,2,1,5,1,1,3.0,12.0,13.0,17.0,0.7170929522075113,0.6983449475564758,3.8770543336561003,15.0,32.0,14.0,B,1
21,F,Rural,GT3,Together,3,3,other,teacher,1,0,0,1,0,0,1,1,1,0,1,4,3,2,2,1,4.0,15.0,16.0,19.0,0.6439989972038659,0.6105622438051413,6.860256118210428,11.0,45.0,19.0,A,1
